[Info][Load][36][04/06/15 18:47:10] 
[Info][Start][52][04/06/15 18:47:10] 
[Info][ThreadStart][58][04/06/15 18:47:10] 
[Info][Run][129][04/08/15 10:31:03] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:31:03] 
[Info][ThreadSendMessages][36][04/08/15 10:31:03] 
[Info][ThreadSendMessages][39][04/08/15 10:31:03] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:04] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:31:04] 
[Info][ThreadSendMessages][36][04/08/15 10:31:04] 
[Info][ThreadSendMessages][39][04/08/15 10:31:04] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:05] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:31:05] 
[Info][ThreadSendMessages][36][04/08/15 10:31:05] 
[Info][ThreadSendMessages][39][04/08/15 10:31:05] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:05] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:31:06] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:31:06] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:07] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:31:07] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:07] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:31:08] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:31:08] 
[Info][Run][129][04/08/15 10:31:08] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:31:10] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:31:10] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:10] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:31:10] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:11] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:31:12] 
[Info][ThreadSendMessages][39][04/08/15 10:31:13] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:31:13] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:31:13] 
[Info][Load][40][04/08/15 10:33:26] 
[Info][Start][84][04/08/15 10:33:26] 
[Info][ThreadStart][90][04/08/15 10:33:26] 
[Info][Load][40][04/08/15 10:33:27] 
[Info][Start][84][04/08/15 10:33:27] 
[Info][ThreadStart][90][04/08/15 10:33:27] 
[Info][Load][40][04/08/15 10:33:27] 
[Info][Start][84][04/08/15 10:33:27] 
[Info][ThreadStart][90][04/08/15 10:33:27] 
[Info][Run][129][04/08/15 10:33:29] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:33:29] 
[Info][ThreadSendMessages][36][04/08/15 10:33:29] 
[Info][ThreadSendMessages][39][04/08/15 10:33:29] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:30] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:33:30] 
[Info][ThreadSendMessages][36][04/08/15 10:33:30] 
[Info][ThreadSendMessages][39][04/08/15 10:33:30] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:30] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:33:30] 
[Info][ThreadSendMessages][36][04/08/15 10:33:30] 
[Info][ThreadSendMessages][39][04/08/15 10:33:30] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:31] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:32] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:32] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:32] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:33] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:33] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:33] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:34] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:34] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:35] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:35] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:33:35] 
[Info][Run][129][04/08/15 10:33:36] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:36] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:37] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:38] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:38] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:33:39] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:39] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:40] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:41] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:41] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:42] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:42] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:43] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:44] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:44] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:33:45] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:45] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:46] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:47] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:47] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:48] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:48] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:49] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:50] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:50] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:33:51] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:51] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:52] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:53] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:53] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:54] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:54] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:55] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:56] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:56] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:33:57] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:33:57] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:58] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:33:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:33:59] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:34:00] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:34:00] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:34:01] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:34:02] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:34:02] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:34:03] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:34:03] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:34:04] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:34:05] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:34:05] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:34:06] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:34:06] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:34:07] 
[Info][Run][129][04/08/15 10:34:07] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:34:07] 
[Info][Load][40][04/08/15 10:35:40] 
[Info][Start][84][04/08/15 10:35:40] 
[Info][ThreadStart][90][04/08/15 10:35:40] 
[Info][Load][40][04/08/15 10:35:41] 
[Info][Start][84][04/08/15 10:35:41] 
[Info][ThreadStart][90][04/08/15 10:35:41] 
[Info][Load][40][04/08/15 10:35:42] 
[Info][Start][84][04/08/15 10:35:42] 
[Info][ThreadStart][90][04/08/15 10:35:42] 
[Info][Run][129][04/08/15 10:35:43] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:35:43] 
[Info][ThreadSendMessages][36][04/08/15 10:35:43] 
[Info][ThreadSendMessages][39][04/08/15 10:35:43] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:44] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:35:44] 
[Info][ThreadSendMessages][36][04/08/15 10:35:44] 
[Info][ThreadSendMessages][39][04/08/15 10:35:44] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:45] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:35:45] 
[Info][ThreadSendMessages][36][04/08/15 10:35:45] 
[Info][ThreadSendMessages][39][04/08/15 10:35:45] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:45] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:46] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:46] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:47] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:47] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:47] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:48] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:48] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:49] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:49] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:49] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:50] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:50] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:51] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:51] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:51] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:35:52] 
[Info][Run][129][04/08/15 10:35:52] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:53] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:53] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:35:54] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:54] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:55] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:35:56] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:56] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:35:57] 
[Info][Run][129][04/08/15 10:35:57] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:35:57] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:35:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:36:00] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:36:01] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:36:03] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:36:03] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:36:04] 
[Info][Load][40][04/08/15 10:36:08] 
[Info][Start][84][04/08/15 10:36:08] 
[Info][ThreadStart][90][04/08/15 10:36:08] 
[Info][Run][129][04/08/15 10:36:11] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:36:11] 
[Info][ThreadSendMessages][36][04/08/15 10:36:11] 
[Info][ThreadSendMessages][39][04/08/15 10:36:11] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:36:12] 
[Info][Load][40][04/08/15 10:36:20] 
[Info][Start][84][04/08/15 10:36:20] 
[Info][ThreadStart][90][04/08/15 10:36:20] 
[Info][Run][129][04/08/15 10:36:23] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:36:23] 
[Info][ThreadSendMessages][36][04/08/15 10:36:23] 
[Info][ThreadSendMessages][39][04/08/15 10:36:23] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:36:25] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:36:26] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:36:27] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:36:29] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:36:29] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:36:30] 
[Info][Load][40][04/08/15 10:39:18] 
[Info][Start][84][04/08/15 10:39:18] 
[Info][ThreadStart][90][04/08/15 10:39:18] 
[Info][Load][40][04/08/15 10:39:19] 
[Info][Start][84][04/08/15 10:39:19] 
[Info][ThreadStart][90][04/08/15 10:39:19] 
[Info][Load][40][04/08/15 10:39:21] 
[Info][Start][84][04/08/15 10:39:21] 
[Info][ThreadStart][90][04/08/15 10:39:21] 
[Info][Run][129][04/08/15 10:39:21] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:21] 
[Info][ThreadSendMessages][36][04/08/15 10:39:21] 
[Info][ThreadSendMessages][39][04/08/15 10:39:21] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:22] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:22] 
[Info][ThreadSendMessages][36][04/08/15 10:39:22] 
[Info][ThreadSendMessages][39][04/08/15 10:39:22] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:23] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:24] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:24] 
[Info][ThreadSendMessages][36][04/08/15 10:39:24] 
[Info][ThreadSendMessages][39][04/08/15 10:39:24] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:24] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:24] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:25] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:25] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:26] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:26] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:27] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:27] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:27] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:39:28] 
[Info][Run][129][04/08/15 10:39:28] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:28] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:29] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:39:30] 
[Info][Run][129][04/08/15 10:39:30] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:39:31] 
[Info][Load][40][04/08/15 10:39:34] 
[Info][Start][84][04/08/15 10:39:34] 
[Info][ThreadStart][90][04/08/15 10:39:34] 
[Info][Run][129][04/08/15 10:39:37] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:37] 
[Info][ThreadSendMessages][36][04/08/15 10:39:37] 
[Info][ThreadSendMessages][39][04/08/15 10:39:37] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:39] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:40] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:39:40] 
[Info][Load][40][04/08/15 10:39:43] 
[Info][Start][84][04/08/15 10:39:43] 
[Info][ThreadStart][90][04/08/15 10:39:43] 
[Info][Load][40][04/08/15 10:39:43] 
[Info][Start][84][04/08/15 10:39:43] 
[Info][ThreadStart][90][04/08/15 10:39:43] 
[Info][Load][40][04/08/15 10:39:46] 
[Info][Start][84][04/08/15 10:39:46] 
[Info][ThreadStart][90][04/08/15 10:39:46] 
[Info][Run][129][04/08/15 10:39:46] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:46] 
[Info][ThreadSendMessages][36][04/08/15 10:39:46] 
[Info][ThreadSendMessages][39][04/08/15 10:39:46] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:46] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:46] 
[Info][ThreadSendMessages][36][04/08/15 10:39:46] 
[Info][ThreadSendMessages][39][04/08/15 10:39:46] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Load][40][04/08/15 10:39:47] 
[Info][Start][84][04/08/15 10:39:47] 
[Info][ThreadStart][90][04/08/15 10:39:47] 
[Info][Load][40][04/08/15 10:39:48] 
[Info][Start][84][04/08/15 10:39:48] 
[Info][ThreadStart][90][04/08/15 10:39:48] 
[Info][Run][129][04/08/15 10:39:48] Task: taskkk RUN!
[Info][Load][40][04/08/15 10:39:48] 
[Info][Start][84][04/08/15 10:39:48] 
[Info][ThreadStart][90][04/08/15 10:39:48] 
[Info][Run][129][04/08/15 10:39:48] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:49] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:49] 
[Info][ThreadSendMessages][36][04/08/15 10:39:49] 
[Info][ThreadSendMessages][39][04/08/15 10:39:49] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:49] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:49] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:50] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:50] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:50] 
[Info][ThreadSendMessages][36][04/08/15 10:39:50] 
[Info][ThreadSendMessages][39][04/08/15 10:39:50] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:50] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:51] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:51] 
[Info][ThreadSendMessages][36][04/08/15 10:39:51] 
[Info][ThreadSendMessages][39][04/08/15 10:39:51] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:51] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:51] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:39:51] 
[Info][ThreadSendMessages][36][04/08/15 10:39:51] 
[Info][ThreadSendMessages][39][04/08/15 10:39:51] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:52] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:52] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:52] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:52] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:52] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:52] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:53] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:53] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:53] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:53] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:54] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:54] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:54] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:54] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:54] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:55] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:55] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:55] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:39:55] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:55] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:55] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:56] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:56] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:56] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:39:56] 
[Info][Run][129][04/08/15 10:39:56] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:57] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:57] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:57] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:57] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:39:58] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:39:58] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:39:58] 
[Info][Run][129][04/08/15 10:39:58] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:39:59] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:39:59] 
[Info][Run][129][04/08/15 10:39:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:40:00] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:40:00] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:40:00] 
[Info][ThreadSendMessages][39][04/08/15 10:40:00] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:40:01] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:40:01] 
[Info][Run][129][04/08/15 10:40:01] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:40:03] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:40:03] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:40:04] 
[Info][Load][40][04/08/15 15:14:16] 
[Info][Start][84][04/08/15 15:14:16] 
[Info][ThreadStart][90][04/08/15 15:14:16] 
[Info][Run][129][04/08/15 15:14:19] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:14:19] 
[Info][ThreadSendMessages][36][04/08/15 15:14:19] 
[Info][ThreadSendMessages][39][04/08/15 15:14:19] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:14:21] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:14:22] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:14:23] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:14:25] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:14:25] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:14:27] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:14:28] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Load][40][04/08/15 15:14:28] 
[Info][Start][84][04/08/15 15:14:28] 
[Info][ThreadStart][90][04/08/15 15:14:28] 
[Info][Run][129][04/08/15 15:14:29] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:14:31] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:14:31] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:14:31] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:14:31] 
[Info][ThreadSendMessages][36][04/08/15 15:14:31] 
[Info][ThreadSendMessages][39][04/08/15 15:14:31] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:14:33] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:14:33] Task: taskkk RUN!
[Info][Save][30][04/08/15 15:14:33] 
[Info][ThreadSendMessages][39][04/08/15 15:14:34] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 15:14:34] 
[Info][Load][40][04/08/15 15:25:52] 
[Info][Start][84][04/08/15 15:25:52] 
[Info][ThreadStart][90][04/08/15 15:25:52] 
[Info][Run][129][04/08/15 15:25:55] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:25:55] 
[Info][ThreadSendMessages][36][04/08/15 15:25:55] 
